bedrooms,bathrooms,area,age,price
4,3.25,18916,1954,2270000
3,3.5,5500,1909,2150000
2,2.5,9400,1985,1410000
4,1.75,21600,1966,1300000
3,2.5,8400,1970,1080000
4,3.5,3979,2014,1050000
4,1.75,13296,1967,1040000
6,4.5,4800,1919,989000
3,4.5,62726,2013,915000
4,2.25,5950,1947,895000
4,1.75,3720,1924,860000
5,3.25,9792,1984,851000
3,3,7410,1977,811000
4,2.5,7798,2005,795000
2,1.5,175421,1906,782000
2,1,4000,1933,736000
3,3.75,6517,1977,732000
4,2.25,4748,1928,723000
4,3,12327,1990,720000
3,2.5,23891,1993,700000
3,1.5,4000,1922,690000
5,2.25,10300,1985,675000
5,2.5,5500,1918,660500
4,2,10800,1951,659000
3,1.75,11472,1956,645000
4,2.5,9880,1979,630000
3,3,1641,2006,625000
3,2.25,12134,1973,605000
4,2.25,48788,1961,605000
5,2,9072,1965,600000
4,3.5,3080,2008,599950
3,2.25,3960,1905,580000
3,1.75,8625,1974,575000
4,2,4800,1922,575000
3,2.5,2502,2006,567500
3,2.5,9900,1978,552000
4,2.75,5005,1987,550000
3,2,7200,1923,545000
3,2.25,1800,1994,540000
3,1.75,12141,1983,535000
2,1.75,3503,1916,525000
3,1.75,1210,2008,520000
5,2.25,13054,1950,519000
3,1.75,3000,1920,512031
2,1,9260,1946,496000
3,3,10375,1982,489000
4,2.5,1870,2014,484998
3,2.25,5511,1987,481015
3,2,10052,1956,480000
5,2.5,7737,1998,480000
4,2.5,7260,1963,475000
4,2.5,5444,1981,475000
4,2,13468,1962,475000
4,2.75,6178,2013,475000
3,2,15050,1983,453000
3,2.5,7984,1993,435000
3,1,9030,1956,415000
4,2,76665,1978,411000
4,2.5,6042,2004,394500
4,1.75,7700,1927,389000
3,1.75,7416,1954,355000
5,2.5,6994,2002,345000
4,2.5,4805,2005,340000
3,2.5,34041,1984,339950
2,1.5,1858,2005,334500
4,2.5,6093,2003,330000
4,2.5,4558,2002,329950
2,1,3000,1918,310000
3,2.5,4500,2014,309780
2,1,12960,1968,305000
3,1,7424,1962,305000
2,1,169448,1947,300000
3,2.25,7199,1992,275250
3,2.25,4050,2010,274500
2,1.5,2119,2008,265050
4,3,8170,1948,265000
5,1,7800,1962,262000
4,2,7992,1975,260000
4,2.5,5787,2002,256000
4,2,8960,1960,255000
4,2.25,3179,2002,255000
2,1,7128,1980,253000
3,2.25,7738,1965,250000
3,1.75,24805,1984,250000
3,2,7231,1991,223000
5,1,6700,1942,185000
4,2.5,5000,1991,175000
2,1,6600,1964,123000
4,4.25,19412,2014,2350000
4,3.25,10929,2006,1880000
3,2,4800,1909,1760000
4,3.25,3600,1999,1630000
5,3,18129,1952,1200000
5,2.5,8921,2000,1150000
3,2.5,33503,1969,1140000
4,2.5,8281,1995,1130000
4,3.75,60123,2000,1100000
4,5,43560,1978,1040000
4,3.5,10860,2008,1030000
3,3.25,4000,2005,1020000
4,2.5,16263,1989,1010000
6,2.75,54160,1954,975000
4,2,9525,1968,940000
3,2.5,5000,1945,850000
3,2,8800,1961,850000
4,4.25,25714,2005,835000
4,2.5,4203,2002,815000
3,1.5,9041,1954,810000
3,4,2250,1997,715000
3,1.5,4500,1960,650000
3,2.25,10115,1959,640000
4,2.5,10000,1977,633000
3,2,13418,1955,610000
3,1.75,1526,2014,609000
4,2.5,10786,1970,605000
3,2.5,6405,2001,605000
5,2.25,13899,1975,600000
5,3,4900,1940,588000
3,1.75,6743,1955,575000
4,2.5,8624,1969,565000
3,2.5,10254,2006,554950
4,2.5,4350,1943,554729
3,1,5000,1909,529950
4,3,6160,2014,519995
5,3.25,9629,1977,515000
2,1.5,3521,1989,509000
3,2.5,11447,1986,490600
3,1.75,8000,1978,474000
3,2.5,5692,2000,445838
3,2.5,1348,2005,439990
3,1.5,5080,1958,430000
3,1.5,1022,2007,425000
4,2.5,9000,1972,410000
2,2.75,1252,2006,405500
4,2.25,7200,1963,400000
2,1.75,1005,2011,399900
5,1.75,10453,1948,395000
4,2.75,35070,1963,395000
4,2,76877,2004,390000
2,1,5040,1956,370000
2,1,4600,1942,357000
4,2.5,5523,1999,345000
4,2.5,6448,2001,342000
3,1,4814,1908,341000
8,2.75,6695,1977,340000
3,1.75,7969,1950,312500
4,1.75,11325,1969,304900
2,1,6200,1948,295950
3,1,11250,1967,290000
3,2.5,3593,2004,288000
5,2.5,6300,1995,285000
4,2.5,6962,1997,280500
3,1,10875,1962,267000
3,2,7793,1992,265900
3,1,8610,1959,265000
4,2.25,11385,1962,264500
2,1.5,1598,1995,255000
3,1.75,8868,1959,250000
3,1.75,8750,1960,240000
4,1,6000,1923,220000
4,1.75,7200,1966,198000
2,0.75,5240,1912,100000
3,1.5,7200,1960,625000
3,2.5,7609,2003,600000
4,2.25,5000,1937,1740000
4,2.5,4275,2004,1200000
4,2.25,12653,1972,825000
4,3,5700,1953,671000
3,2.5,1326,1995,499000
3,1.75,4950,1984,459500
4,2.5,4620,1917,1280000
2,1.75,4000,1952,625000
3,1.75,7700,1975,395000
3,2.5,6765,1946,1640000
4,3.25,4103,1925,1450000
4,3,108900,1987,1360000
4,2.25,4000,2013,1300000
3,2.5,46609,1997,1280000
3,2.5,38322,1989,888550
3,1.5,12686,1952,875000
4,3,36246,1923,870000
4,3.25,9786,2004,866000
5,2.75,5639,2014,861990
3,2.75,8476,1967,821000
4,2,4800,1953,780000
4,3.25,241322,1981,775000
4,2.25,18600,1977,747500
3,3.25,11070,1980,685000
3,1.75,10032,1984,681000
4,2.75,3920,2005,680000
6,3,36171,1970,670000
5,2.5,68519,1958,670000
5,2,17788,1963,665000
4,2.5,18653,1985,645000
4,2,5650,1910,631500
3,2.75,1850,2011,593000
3,2,4777,1908,588000
4,2.5,6137,1990,575000
3,1,3330,1901,570000
3,2,2808,1924,570000
2,2,5750,1910,558000
3,1.5,4200,1920,555000
4,1,4704,1930,548800
3,2.5,10086,1987,542500
3,2.25,15229,1984,538250
2,1.5,746,2009,536000
3,1.75,2500,1918,530000
6,3.5,8401,1979,527000
3,2.5,1237,2014,510000
3,2.5,9053,2009,509900
2,2.25,1209,2006,505000
4,2,8640,1955,500000
3,2.5,3012,2011,500000
3,2.5,2091,2014,494815
2,1,4650,1906,494000
4,2.5,6250,2002,481000
3,2.25,9090,1959,480000
5,2.5,8050,1977,475000
3,2.5,12793,1993,450000
3,1.75,8394,1971,450000
2,2,2500,1985,445000
5,1.75,3000,1902,443000
3,2,4800,1948,437500
3,1.75,17568,1967,437000
3,2.25,1075,2009,420000
3,2.25,19206,1989,410000
4,2.25,217014,1982,404950
3,2.5,9625,1993,391500
2,1,4440,1981,382500
3,2.5,2491,2007,378000
2,1.5,1575,2001,374000
4,1.75,7920,1960,373000
3,1.5,22000,1931,360000
3,2.5,4200,2014,351999
3,2.5,3748,2004,339000
2,1.5,5192,1951,335950
3,2,7904,1998,328000
3,1,7552,1948,320000
3,1.75,11646,1950,320000
3,1,10576,1969,320000
4,3,10800,1960,300000
3,1,5160,1919,300000
4,2.5,5195,2007,300000
3,2.5,4170,2004,296475
3,1.75,7500,1918,295000
3,1.5,7222,1908,295000
4,2.25,7102,1981,266000
2,1,6685,1926,245000
3,1,6000,1954,230000
3,1.75,1201,2014,230000
3,1,6000,1967,229500
3,1,9563,1967,215000
3,1.5,7300,1968,209950
3,1,5000,1961,199990
2,1,27007,1910,195000
2,1,7700,1981,170500
4,5.25,14986,2001,2460000
6,2.75,11000,1931,2180000
3,2.5,8343,1939,1680000
4,2.25,18226,1984,1570000
4,3.5,5500,2014,1210000
4,3.5,6654,2006,1200000
3,2.5,48743,1991,1150000
5,4,217800,1992,1140000
3,2.25,13791,2006,1130000
4,2.5,31931,1978,1120000
2,2,11340,1997,1090000
4,3.75,126759,1991,1050000
4,2.75,3433,1927,1050000
4,2.5,10849,2013,999000
5,2.75,5040,1927,970000
3,2.5,7800,1941,950000
3,2.5,12600,1978,900000
4,2.75,4020,1979,890000
4,3.5,108464,1979,875000
3,2.75,13391,1985,819000
4,3.5,3634,2007,812000
2,2.75,8572,2007,810000
3,2.5,25150,1987,789900
4,3.5,53428,2004,782000
2,2.5,2500,1901,780000
4,4,7221,2004,765000
4,2.75,5859,2010,760005
4,2.25,8400,1965,720000
4,3,9316,1991,711600
5,2.75,9180,1975,695500
4,2.5,35400,1991,690000
4,2.5,5140,2006,674600
3,2.75,3496,2012,673000
4,3,57499,2003,650000
4,2.5,37522,1987,645000
2,2.5,3507,2005,630000
3,1.75,16313,1973,623000
2,2,1890,1927,613000
3,2.25,46609,1969,600000
4,2.5,11370,1991,600000
3,2,14680,1987,599000
2,2,4665,2006,592350
4,2.5,6185,1999,585000
4,2.5,35752,1980,580000
3,2.25,5980,1987,580000
4,1.75,17476,1956,568000
4,2.25,9800,1968,560000
3,2.25,9670,1984,557500
3,3.5,3582,2005,550000
3,1.75,8030,1966,542000
2,2.5,779,1975,530000
5,2.5,9375,1968,527700
2,1.5,3408,1912,517000
3,2.5,4592,1992,513000
4,2.25,7200,1977,485000
2,1,3040,1924,480000
3,1,13750,1955,479000
4,2.75,14178,1997,469950
3,1.5,9848,1962,468000
4,2.5,8331,1991,460000
4,2.5,10300,1921,458400
4,3.5,6000,2002,455000
4,2.5,5539,2013,449990
3,2,217800,1998,440000
4,2.25,9503,1980,439000
2,2,1372,2000,438000
4,2.75,9640,1998,435000
4,2.5,3143,2010,435000
3,2,6039,1942,430000
2,1,4000,1940,427550
4,1.75,7700,1970,415000
3,1.75,5752,1945,412000
4,2.25,7283,1963,410000
4,2.5,4020,2006,410000
3,2,6000,1920,410000
3,1.5,7683,1953,405000
4,1.75,4840,1928,399500
3,1.75,16552,1967,390000
3,2.25,15000,1961,383000
4,2.5,32400,1962,380000
3,2.5,43821,1990,378500
3,1.75,9673,1976,375000
3,1,6400,1954,371500
3,1.75,16817,1982,370000
4,1.75,11942,1964,368000
5,3,3000,1998,362000
2,1.75,1032,2014,357562
4,2.75,5470,2005,355000
3,2.25,13090,1997,340000
3,2.25,10160,1969,336000
4,2.5,8169,1993,336000
3,2.5,4600,2013,335606
4,2.5,3916,2014,333490
3,2.25,14915,1979,332000
3,2.25,4060,1993,330000
3,1,7920,1968,326500
2,1,7260,1953,325000
2,1,4080,1941,325000
3,3.25,1387,2013,320000
2,1,2674,1919,315000
4,2.5,8562,1994,308950
4,2.5,8065,1998,300000
3,1,7314,1960,300000
3,2.25,3481,2009,293000
3,1.5,7123,1959,292600
2,1,8149,1948,277000
3,1,8100,1944,267000
3,1.75,9720,1976,255000
3,1.75,10400,1983,250000
2,1.5,2686,1982,249000
4,2.25,6390,1978,245000
3,2.5,2788,1992,245000
5,2.5,5000,1967,235500
2,1,7920,1939,235000
3,1.5,15000,1966,232000
3,1.75,9085,1968,228950
3,2,9380,1949,210000
3,1,8179,1949,210000
3,1,8240,1967,205000
3,1,5000,1912,201500
3,1,10575,1968,190000
3,1,8892,1958,183500
1,1,8050,1906,165000
3,1,8700,1942,160000
3,1,7360,1968,148226
2,1,4200,1930,148000
1,2,9812,1962,115000
5,3,20445,1985,2680000
5,4.75,17004,2006,2320000
5,5.25,18707,1952,1680000
6,4.5,6420,1916,1470000
4,3.5,11000,1999,1360000
4,2.5,5500,1957,1250000
5,3.5,10327,2007,1240000
4,3.75,9800,2008,1070000
4,3.5,10660,2003,1040000
5,4.5,13474,2000,989000
4,2.5,4372,1935,900000
3,2,11177,1910,840000
4,1.75,3988,1958,810000
4,2.25,8365,2014,760000
4,1.75,4750,1975,759000
4,2.5,7465,2004,750000
4,2.75,18700,1957,749950
3,2.75,5348,2008,749000
4,2.75,6000,1910,749000
2,2.5,5760,2010,741500
4,2.5,15091,1997,740000
3,1.75,10900,1935,737500
2,2.25,9772,2007,737000
4,3.25,47179,2002,734950
4,2.5,35298,1985,720500
3,1,7200,1901,700000
4,3.5,38546,1996,696000
4,2.75,7984,1999,692500
3,2,5720,1925,680000
4,2.75,4480,1928,679000
3,1,3500,1927,660000
4,2.5,4543,2002,660000
4,2.75,9400,2014,659950
4,2.5,35430,1997,635000
3,1.75,8767,1986,630000
4,1,5500,1946,625000
3,1.75,76230,1978,625000
3,2,14274,1964,624800
3,2.5,5827,2001,610000
3,3.25,1804,2014,599950
7,2.5,5750,1901,599000
4,3.25,4560,2015,595000
4,2.5,10006,1989,594950
3,2.5,9380,1975,590000
3,2.5,5100,1998,583000
3,1.75,5100,1909,580000
6,3.75,6015,2004,570000
3,3.25,8227,1929,569000
3,2.5,7394,1990,565000
4,2.5,5250,1990,561000
3,2.5,6058,2002,560000
2,1,9219,1960,560000
3,2,4166,1929,550000
4,1.75,9000,1966,550000
4,1,3600,1924,550000
3,2.5,17377,2002,545000
3,2.5,7014,2009,538000
3,2.5,3078,2010,530000
4,2.75,6308,1985,525000
4,1.75,10440,1955,525000
4,2.5,9958,2005,525000
3,1.75,40098,1950,507000
2,1.75,4614,2008,498800
3,2,192099,1964,495000
4,2.5,5001,2005,487000
4,2.5,12047,1988,486000
5,2.75,7725,1967,480000
4,2.25,17199,1979,470000
4,2.5,8400,1976,468000
4,2.5,6660,1974,463000
5,2.5,209523,1925,450000
3,2.5,7573,1983,450000
3,2.25,8223,1989,443000
3,1.5,1413,2007,440000
4,2.5,5200,2009,435000
2,1,8830,1939,425000
3,1.75,6360,1954,420000
4,1.5,11367,1950,415000
4,3.5,9767,1990,412000
3,1.75,6250,1980,410000
5,3.25,11340,1999,409124
3,2,6875,1967,400000
5,2.75,5400,1986,399950
2,1,6380,1940,395000
4,2.75,37026,1961,395000
2,1,3910,1918,380000
3,2.5,2913,1986,379000
3,2.25,1484,2007,374950
3,1.5,4980,1978,359000
3,2.5,3411,2000,356000
3,1,7324,1958,340000
3,1,6780,1930,335500
1,1,1942,2008,321500
3,1.5,9908,1952,310000
3,2.25,8755,1963,309000
3,1,7200,1969,306000
3,1.5,12196,1966,305000
4,1.75,5015,1926,300000
3,2.5,3044,2000,299880
2,1,6500,1953,295000
3,1.5,15954,1959,290000
5,1.5,9230,1962,287000
4,1.75,8800,1960,284000
3,1.5,10018,1957,284000
4,2,8426,1944,275000
3,1,7800,1954,275000
4,2.5,9253,1978,270000
4,1.75,8250,1966,252000
3,1,8062,1960,250000
3,2.5,7223,1994,245000
2,1.75,7926,1987,237950
3,1.5,9887,1969,232500
4,2.25,7688,1979,229000
3,1,4440,1943,226550
4,1.5,5040,1920,215000
3,1.75,29004,1959,215000
3,1,7280,1967,215000
2,1,11600,1952,187000
4,1,10183,1966,154950
3,0.75,38500,1959,150000
3,1,27442,1970,137124
6,4.5,9097,2007,1980000
4,3,6833,1955,1910000
4,2.75,18200,1992,1610000
5,4.25,171626,1999,1550000
6,4.25,10213,2004,1330000
3,3,5353,2007,1250000
4,3.5,6400,1984,958000
6,2.5,3680,1922,880000
4,2.5,22111,1994,879000
5,3,15152,2004,875000
5,2.25,9200,1979,860000
5,2,13430,1966,850000
5,3.25,10260,1996,847700
4,3.5,85728,1998,840000
3,2.75,4000,1914,800000
3,2.5,1911,1907,797000
6,2.75,175421,1916,775000
5,2.5,7912,2007,770000
4,1.5,5000,1920,749000
3,1.5,4000,1910,740000
3,2.5,8159,2004,735000
2,1.75,2719,1919,725000
3,1.75,8489,1959,725000
4,2.5,8930,1999,720000
3,2.25,9845,1959,713400
4,2.5,8995,1968,710000
4,3.5,21050,1992,695000
3,1.75,4500,1924,675000
4,2.5,5249,2006,675000
3,2.5,1438,2003,670000
3,2,10960,1956,657500
4,2.5,25038,1995,657000
4,2.25,4080,1980,655000
4,2,5419,1942,639000
4,2.75,36583,1976,610000
2,2.5,102366,1912,600000
5,3.5,5000,2012,592000
4,1,5500,1916,569950
2,2,4996,2004,554000
2,2,14057,1980,545000
3,2.5,7184,1987,545000
3,2,185130,1996,540500
5,3.25,4551,2006,535000
4,1.75,5959,1947,525000
2,1.5,3600,1903,525000
2,1,57000,1962,505000
3,1.75,47044,1989,500000
4,1.75,7700,1967,499950
3,2,9659,1951,475000
5,2.5,11745,1960,469000
2,1,3840,1926,445000
4,2,7500,1968,439000
4,2.5,6515,1998,426500
2,2.5,3608,2005,418000
4,1.75,5490,1956,416100
3,1,6500,1953,410000
4,2,13680,1943,400000
3,2,44967,1999,379900
4,1.5,5460,1920,379000
4,2.5,10800,2005,360000
3,2.5,4038,1989,355000
4,1,8147,1959,350000
4,2.5,9538,1993,350000
4,2,7210,1971,350000
3,2.5,2255,2005,348000
3,1.75,8571,1985,345000
2,1.5,826,2008,342500
3,2.25,3433,1981,336500
3,2.5,6837,1992,315000
3,1.5,6752,1959,307150
4,2.5,3080,2009,307000
2,2,9750,1940,303000
2,1,4459,1915,295000
3,2.25,7885,1983,290256
2,1,6300,1942,279000
4,2.5,6000,2012,277950
4,2.5,3868,2007,275000
3,2.5,3402,2009,273500
3,2.5,6000,1991,265000
3,1.75,9187,1993,263000
3,2.5,8102,1990,260000
3,2,5457,1986,250000
3,1,8711,1944,250000
2,1,21850,1947,242000
3,2.25,7900,1973,231500
4,2,6630,1974,200000
2,1,10400,1983,195000
3,1,4875,1978,152000
3,1,9527,1959,150000
2,1,6250,1942,114975
4,4.75,24085,1926,2920000
8,2.75,20666,1962,1650000
4,3.5,12426,1996,1500000
3,3.25,2264,1998,1480000
6,3.5,11793,1998,1070000
5,4.5,12250,2004,975000
4,2.75,5500,2014,859990
3,2.5,6899,2014,814842
5,2.5,5901,2006,808900
4,2.25,8436,1968,800000
4,3.5,6098,2006,790000
4,2.5,9198,2004,790000
3,3.5,6776,1998,780000
3,1.75,9870,1959,745000
5,2.25,60984,2000,665000
3,1,9123,1952,641200
4,2.75,7274,1986,640000
4,3.25,6752,2012,635000
3,1.5,3060,1927,625000
4,3,4166,1976,625000
4,2.25,10039,1967,620000
4,2.5,6906,1992,601000
5,2.5,12335,1968,582000
7,2.75,2400,1915,580000
3,2.25,9580,1984,578000
4,1.75,8100,1960,575000
4,2,7800,1972,570000
4,1.75,7102,1948,565000
5,1.5,6337,1956,534950
4,2.25,8640,1969,530000
3,1.5,9350,1969,525000
5,3,5000,2008,504600
3,1.5,8100,1951,500000
4,2.5,4196,2006,489900
3,3,15540,1992,483000
4,2.75,16288,1980,475000
3,3.25,1121,2008,475000
2,2.5,1181,2007,467000
4,2.5,64438,1978,464950
3,2.5,2527,2005,460000
3,2.5,914,2008,450000
3,1.75,6829,1983,440000
3,2.25,7225,1970,440000
4,1,7216,1947,429950
4,1.75,10500,1960,412000
3,1.5,7500,1966,405000
3,2.5,3000,1910,400000
3,2.5,1256,2006,397500
4,2.5,5500,2013,389950
3,2,7400,1922,385000
2,1,81021,1949,380000
3,1,1105,1965,370000
3,1.75,4860,1965,369950
4,2.5,10459,1989,350000
4,2.5,5812,2000,344200
4,2.5,9748,1981,339900
3,2.25,10120,1979,339000
4,2.5,4600,2002,329950
3,2.25,3462,2004,326000
3,1.75,53400,1966,319000
3,1.5,1722,2007,319000
3,1.75,37642,1991,315000
3,1.75,41800,1980,314000
4,2.25,8927,1976,303000
3,2.5,9830,1993,299950
3,2.5,4725,2011,299000
2,1,3844,1919,290000
3,1.75,7004,1966,289900
3,2.5,7165,1992,270000
3,2,19978,1948,258000
2,1,8786,1956,250000
3,1,4429,1952,250000
3,1.75,11325,1966,246000
3,2.5,9051,1966,235000
3,1.5,9548,1967,230000
3,1.75,9800,1968,206000
3,1.5,8585,1962,205000
2,1,6430,1935,199990
2,1,6697,1923,194900
2,1,7768,1942,165000
2,1,2784,1972,162950
3,1.5,7000,1980,160000
4,2.75,7200,2014,839950
4,2.5,23488,1992,690000
2,1,6272,1922,492000
2,1,6000,1944,451000
3,2.5,1683,2004,369000
3,2.25,4580,2011,335000
3,1,8000,1968,335000
4,1.5,6811,1961,320000
3,1.75,7920,1962,235000
4,2.25,6479,1983,579000
3,2.5,3439,2005,300000
3,1.75,13104,1962,285000
4,4.5,7660,2008,1750000
4,2.25,8000,1906,1730000
5,3.5,13288,1996,1520000
4,4.25,5328,1907,1520000
2,3.25,3444,1990,1370000
4,2.5,16950,1990,1260000
3,3,16339,2001,1220000
3,2.5,28718,1984,1200000
5,3.25,5000,2006,1110000
4,3.5,7597,1977,1100000
4,4,20041,2003,1060000
4,3.25,18645,2013,1030000
5,2.5,6000,1904,980000
4,2,4560,1910,980000
3,3.25,15093,1988,950000
4,3.25,15293,2003,950000
3,2.5,10360,1992,933399
3,3.5,10829,1993,929950
3,3.25,12765,1975,890000
4,3,183823,1975,850000
3,2.25,3707,1919,850000
4,1.75,4080,1906,810000
6,2.75,36721,1958,799950
4,2.5,8400,1955,775000
3,2.75,12432,1970,745000
5,3,10335,2000,726000
4,2.75,8800,2008,718500
3,1,4000,1909,716100
3,2.5,5376,2004,711000
2,1.75,5000,1930,675000
4,2.5,5505,2002,675000
2,1.75,7500,1959,670000
4,1.75,5070,1963,650000
3,2.5,8073,1937,650000
4,2.5,6500,1975,650000
1,1,91476,1996,650000
3,2.5,4363,2006,650000
4,2.5,35020,1977,630000
4,2.5,22050,1996,629000
3,1.75,8480,1962,615000
3,1.75,1500,2014,610000
4,2.75,21780,1986,608250
2,2,5500,1921,605000
3,2.5,3804,1998,602000
4,1.5,6014,1946,600000
5,2.5,72309,2006,599000
4,1.75,12519,1951,585000
3,2,4800,1925,580000
3,2.5,18750,1967,580000
3,1,5395,1909,576000
4,1.5,7140,1954,575000
5,2.5,7500,1972,575000
4,2.25,1230,2013,575000
4,2.5,4200,1998,570000
4,1.75,2700,1931,560000
3,2.5,4310,2001,559950
3,1.75,15500,1968,555000
3,1.75,4800,1960,550000
3,1.75,5000,1923,550000
2,1.75,4800,1950,540000
3,2,8400,1968,529950
3,2.5,22098,1995,529000
5,2.5,10081,1961,525000
3,1.75,8250,1962,516130
3,2.5,6100,1944,515000
3,2,8400,1968,498000
3,1.5,11250,1956,497000
4,2.25,10275,1965,490000
4,2.5,85377,2000,482000
3,1.75,9600,1977,476000
3,1,13280,1940,455000
2,1.5,1264,2006,450000
4,2.5,4949,2014,447055
3,2.5,3043,2012,447000
3,2,7080,1969,432000
3,2.5,7320,1954,430000
4,1.5,7886,1967,415000
3,2,3200,1996,413000
3,2,10227,1968,410000
2,1.75,5319,1978,406500
2,1.75,4104,1996,397000
4,2.5,6018,2010,396800
3,2.25,2875,1983,390000
3,1,3000,1924,385000
3,1,4800,1944,380000
3,2.5,2791,2011,379900
3,1,9506,1959,364500
3,2.25,8466,1983,360000
3,1,4980,1943,359950
3,1,6695,1959,358000
3,2.25,1796,2005,350000
4,2.25,11700,1967,336000
4,2.5,4500,2004,335000
3,1.75,7171,1967,325000
3,2,7251,1990,320900
3,1.75,9760,1978,320000
4,2.5,4606,2004,308000
4,2.75,8438,1996,307999
3,1,8840,1952,294950
3,1,5782,1959,281000
3,1.75,39160,1925,279000
3,1.5,13475,1972,270000
2,1,3600,1910,270000
3,2.5,8720,1981,269950
3,1.75,8148,1952,265000
3,1,9730,1968,252000
3,1.5,10350,1969,240000
4,1,8316,1950,239000
2,1,14000,1953,239000
3,1,6612,1948,210000
2,1,5700,1942,208000
1,0.75,5650,1944,202000
1,1.5,1157,2007,200000
3,1,9100,1966,199000
3,1,7015,1958,170000
3,1.5,7439,1963,168000
3,2.25,5000,1975,1600000
5,4,22763,1969,1380000
5,1,6400,1919,1300000
4,2.5,43995,1989,1160000
3,2.5,7410,1950,975000
5,3.5,9612,1981,942500
5,3,9457,1963,925000
3,2.25,11200,1963,921000
4,2.5,6786,2014,907687
4,1.75,6600,1948,864000
4,2.5,8147,2003,856500
6,3.25,20590,1960,850000
4,2.25,7089,1948,840500
5,2.5,9800,2003,825000
3,1.5,8671,1955,815000
5,1.5,5000,1915,775000
4,1.75,6250,1941,750000
4,2.25,10409,1972,745000
4,2.5,8000,2007,740000
4,2.5,9532,1988,711000
4,2.5,222156,2002,650000
4,2.75,3917,2004,645000
2,1,5332,1953,641000
4,2.5,7417,1991,640000
5,2,5000,1957,630000
4,2.5,5520,2000,625000
3,2,4000,1950,625000
3,1.5,4700,1941,607500
4,2.75,16728,1982,607000
3,1,19000,1945,600000
2,1,2160,1909,600000
3,2.5,5193,1995,587000
3,2.5,11690,1989,585000
4,2.5,56628,2001,575000
4,2.5,6624,1990,561600
3,2.5,11056,1988,557500
3,2,17950,1934,550000
3,2.5,20369,1992,545000
4,2.75,13348,2004,510000
4,2.75,7467,2013,504058
3,2.5,2640,1900,498000
5,1.75,18112,1968,495000
4,2.25,10800,1977,490000
3,2.5,7266,2005,490000
5,3.25,7200,1982,473000
3,2.25,8784,1977,470000
2,1.5,1058,2005,466000
2,1,5413,1937,448000
4,1.75,13211,1909,445000
3,2,13673,1994,432000
3,2.5,12677,1996,431000
2,2,213008,1990,430000
3,2.5,2752,1978,425500
3,1.75,6030,1969,409950
2,2.25,2128,1974,409000
3,1.5,8108,1954,405500
3,1.75,2211,1995,402500
5,1.75,6720,1905,400000
3,2,87120,1998,399950
4,1.75,12409,1968,396000
3,2.75,12240,1956,390000
1,1.75,14258,1923,390000
4,1.75,15600,1963,374000
4,1.75,10550,1969,372000
4,2.5,4750,2009,370000
3,2,4350,2008,362764
3,1,5001,1930,355000
3,3,35782,1978,350000
2,1.75,7242,1984,350000
4,1.75,5210,1979,340000
3,2,9879,1996,340000
3,1.75,15744,1985,330000
3,2.5,1154,2005,316750
3,1,9730,1953,310000
2,1.5,1183,2008,306000
3,1,5350,1924,305000
4,2.75,9120,1988,302000
3,1,10500,1941,291000
2,1.75,11210,1935,282500
3,2.5,5399,2006,282000
4,2.25,10050,1962,275000
3,1.5,6954,1983,275000
3,1.75,8099,1976,275000
4,2,9600,1963,274700
4,2,6551,2009,272000
3,1.75,11875,1979,271900
3,1.75,7485,1979,263000
2,1,15450,1926,252000
4,2.75,7700,1980,250000
3,2,8000,1974,245000
4,1,7620,1966,242000
4,1,7242,1959,238000
3,1,6132,1958,237000
